8 3.16609 ph 0
10 3.20428 ph 0
12 3.25185 ph 0
14 3.30257 ph 0
16 3.35889 ph 0
18 3.41857 ph 0
20 3.48217 ph 0
22 3.54340 ph 0
24 3.59857 ph 0
26 3.65185 ph 0
28 3.69735 ph 0
30 3.73650 ph 0
32 3.75557 ph 0
35 3.79116 ph 0
40 3.80411 ph 0
45 3.83299 ph 0
50 3.83728 ph 0
55 3.88781 ph 0
60 3.88283 ph 0
65 3.87682 ph 0
70 3.90232 ph 0
